Drone,Time,North,East,Altitude,Vx,Vy
2, 9.10, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.10, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.11, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.11, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.11, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.12, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.12, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.12, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.13, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.13, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.13, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.14, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.14, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.14, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.15, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.15, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.15, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.16, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.16, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.16, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.17, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.17, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.17, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.18, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.18, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.18, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.19, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.19, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.19, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.20, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.20, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.20, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.21, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.21, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.21, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.22, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.22, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.22, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.23, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.23, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.23, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.24, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.24, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.24, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.25, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.25, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.25, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.26, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.26, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.26, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.27, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.27, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.27, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.28, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.28, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.28, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.29, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.29, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.29, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.30, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.30, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.30, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.31, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.31, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.31, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.32, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.32, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.32, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.33, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.33, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.33, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.34, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.34, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.34, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.35, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.35, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.35, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.36, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.36, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.36, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.37, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.37, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.37, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.38, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.38, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.38, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.39, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.39, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.39, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.40, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.40, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.40, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.41, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.41, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.41, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.42, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.42, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.42, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.43, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.43, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.43, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.44, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.44, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.44, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.45, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.45, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.45, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.46, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.46, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.46, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.47, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.47, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.47, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.48, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.48, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.48, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.49, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.49, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.49, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.50, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.50, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.50, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.51, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.51, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.51, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.52, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.52, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.52, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.53, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.53, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.53, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.54, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.54, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.54, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.55, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.55, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.55, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.56, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.56, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.56, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.57, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.57, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.57, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.58, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.58, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.58, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.59, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.59, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.59, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.60, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.60, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.60, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.61, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.61, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.61, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.62, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.62, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.62, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.63, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.63, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.63, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.64, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.64, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.64, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.65, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.65, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.65, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.66, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.66, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.66, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.67, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.67, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.67, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.68, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.68, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.68, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.69, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.69, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.69, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.70, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.70, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.70, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.71, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.71, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.71, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.72, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.72, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.72, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.73, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.73, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.73, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.74, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.74, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.74, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.75, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.75, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.75, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.76, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.76, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.76, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.77, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.77, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.77, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.78, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.78, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.78, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.79, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.79, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.79, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.80, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.80, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.80, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.81, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.81, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.81, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.82, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.82, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.82, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.83, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.83, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.83, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.84, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.84, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.84, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.85, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.85, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.85, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.86, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.86, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.86, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.87, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.87, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.87, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.88, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.88, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.88, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.89, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.89, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.89, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.90, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.90, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.90, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.91, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.91, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.91, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.92, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.92, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.92, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.93, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.93, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.93, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.94, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.94, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.94, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.95, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.95, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.95, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.96, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.96, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.96, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.97, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.97, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.97, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.98, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.98, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.98, 200.00, 200.00, -0.00, -0.01, 0.08
1, 9.99, 200.11, 200.02, -0.00, 0.57, 0.09
2, 9.99, 200.00, 200.01, -0.00, 0.04, -0.02
3, 9.99, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.00, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.00, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.00, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.01, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.01, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.01, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.02, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.02, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.02, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.03, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.03, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.03, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.04, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.04, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.04, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.05, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.05, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.05, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.06, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.06, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.06, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.07, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.07, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.07, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.08, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.08, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.08, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.09, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.09, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.09, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.10, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.10, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.10, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.11, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.11, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.11, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.12, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.12, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.12, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.13, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.13, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.13, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.14, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.14, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.14, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.15, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.15, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.15, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.16, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.16, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.16, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.17, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.17, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.17, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.18, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.18, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.18, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.19, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.19, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.19, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.20, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.20, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.20, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.21, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.21, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.21, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.22, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.22, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.22, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.23, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.23, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.23, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.24, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.24, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.24, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.25, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.25, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.25, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.26, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.26, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.26, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.27, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.27, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.27, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.28, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.28, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.28, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.29, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.29, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.29, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.30, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.30, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.30, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.31, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.31, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.31, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.32, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.32, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.32, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.33, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.33, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.33, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.34, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.34, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.34, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.35, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.35, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.35, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.36, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.36, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.36, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.37, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.37, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.37, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.38, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.38, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.38, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.39, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.39, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.39, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.40, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.40, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.40, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.41, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.41, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.41, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.42, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.42, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.42, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.43, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.43, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.43, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.44, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.44, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.44, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.45, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.45, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.45, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.46, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.46, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.46, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.47, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.47, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.47, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.48, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.48, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.48, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.49, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.49, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.49, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.50, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.50, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.50, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.51, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.51, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.51, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.52, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.52, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.52, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.53, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.53, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.53, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.54, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.54, 200.00, 200.01, -0.00, 0.04, -0.02
3, 10.54, 200.00, 200.00, -0.00, -0.01, 0.08
1, 10.55, 200.11, 200.02, -0.00, 0.57, 0.09
2, 10.55, 200.00, 200.01, -0.00, 0.04, -0.02
